station_code,station_name,river_name,series_type,date,monthly_mean
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2002-08-01,776.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2002-09-01,777.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2002-10-01,770.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2002-11-01,778.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2002-12-01,789.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-01-01,813.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-02-01,826.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-03-01,826.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-04-01,828.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-05-01,791.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-06-01,788.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-07-01,770.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-08-01,766.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-09-01,764.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-10-01,782.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-11-01,789.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2003-12-01,796.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-01-01,804.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-02-01,799.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-03-01,782.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-04-01,787.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-05-01,792.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-06-01,778.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-07-01,767.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-08-01,757.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-09-01,749.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-10-01,779.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2004-11-01,790.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-01-01,841.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-02-01,810.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-03-01,807.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-04-01,796.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-05-01,783.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-06-01,780.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-07-01,780.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-08-01,765.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-09-01,761.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-10-01,774.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-11-01,780.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2005-12-01,830.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-01-01,823.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-02-01,846.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-03-01,831.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-04-01,832.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-05-01,796.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-06-01,784.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-09-01,770.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-10-01,786.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-11-01,805.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2006-12-01,799.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-01-01,855.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-02-01,848.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-03-01,816.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-04-01,801.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-05-01,792.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-06-01,780.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-07-01,771.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-08-01,770.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-09-01,755.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-10-01,759.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-11-01,776.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2007-12-01,791.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-01-01,811.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-02-01,865.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-03-01,866.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-05-01,832.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-08-01,761.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-09-01,748.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-10-01,765.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-11-01,790.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2008-12-01,767.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-01-01,788.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-02-01,812.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-03-01,821.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-04-01,799.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-05-01,776.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-06-01,774.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-07-01,765.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-08-01,763.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-09-01,772.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-10-01,781.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-11-01,801.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2009-12-01,852.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2010-01-01,859.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2010-02-01,876.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2010-03-01,841.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2010-04-01,802.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,cotas,2010-05-01,786.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-02-01,466.71429
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-03-01,409.21936
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-04-01,372.66
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-05-01,310.65805
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-06-01,280.46667
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-07-01,273.78711
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-08-01,234.72258
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-09-01,247.33333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-10-01,272.93549
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-11-01,290.83334
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1983-12-01,347.89032
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-01-01,420.97418
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-02-01,359.31033
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-03-01,359.65805
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-04-01,359.60001
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-05-01,340.76129
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-06-01,259.38666
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-07-01,239.49678
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-08-01,239.83871
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-09-01,264.42667
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-10-01,236.59355
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-11-01,274.48001
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1984-12-01,357.10968
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-01-01,433.8645
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-02-01,455.92856
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-03-01,506.38708
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-04-01,389.85333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-05-01,312.47742
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-06-01,279.57999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-07-01,262.85806
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-08-01,234.99355
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-09-01,226.7
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-10-01,216.09032
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-11-01,241.89999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1985-12-01,253.69032
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-01-01,294.21289
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-02-01,355.27856
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-03-01,484.29031
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-06-01,261.57333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-07-01,237.28387
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-08-01,272.67096
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-09-01,289.06
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-10-01,251.21291
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-11-01,239.30667
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1986-12-01,321.02582
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-01-01,407.4129
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-02-01,587.78571
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-03-01,439.16776
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-04-01,283.71335
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-05-01,303.83871
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-06-01,273.20667
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-07-01,242.7742
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-08-01,223.05162
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-09-01,221.93333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1987-12-01,458.49677
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-01-01,405.21936
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-02-01,397.53793
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-03-01,704.74841
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-04-01,555.97333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-05-01,384.38065
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-07-01,271.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-09-01,227.65334
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-10-01,244.92903
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-11-01,282.62668
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1988-12-01,264.30322
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-01-01,480.25162
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-04-01,442.78665
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-05-01,375.44516
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-06-01,300.95999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-07-01,283.79355
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-08-01,279.41934
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-09-01,273.60666
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-10-01,254.65807
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-11-01,313.95999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1989-12-01,448.69678
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-01-01,522.40643
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-02-01,367.57858
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-03-01,324.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-04-01,311.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-05-01,328.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-07-01,256.01291
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-08-01,261.49033
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-09-01,279.34
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-10-01,307.65805
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-11-01,321.07999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1990-12-01,340.15485
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-01-01,446.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-02-01,469.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-03-01,473.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-04-01,384.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-06-01,284.85333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-07-01,258.16129
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-08-01,241.85161
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-09-01,230.52
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-10-01,345.2774
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-11-01,246.61333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1991-12-01,330.31613
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-01-01,407.14838
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-02-01,410.06897
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-03-01,453.11612
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-04-01,380.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-06-01,273.01334
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-07-01,259.42581
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-08-01,242.98065
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-09-01,317.54666
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-10-01,332.05161
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-11-01,361.79999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1992-12-01,366.90967
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-01-01,387.78711
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-02-01,485.60001
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-03-01,424.46451
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-04-01,406.23999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-05-01,301.57419
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-06-01,311.70001
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-07-01,262.5871
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-08-01,252.2258
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-09-01,266.56
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-10-01,283.94839
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-11-01,266.67999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1993-12-01,333.70322
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-01-01,450.11612
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-02-01,447.45001
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-03-01,492.29031
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-04-01,377.08667
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-05-01,312.17419
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-06-01,299.14667
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-07-01,276.04517
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-08-01,239.09032
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-09-01,227.92667
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-10-01,251.14839
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-11-01,267.32666
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1994-12-01,333.59354
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-02-01,456.47858
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-03-01,360.06451
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-04-01,369.47333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-05-01,320.14838
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-06-01,289.94666
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-07-01,265.65805
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-08-01,235.90323
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-09-01,238.62666
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-10-01,277.39999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-11-01,275.00665
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1995-12-01,287.33548
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-01-01,358.01935
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-02-01,398.0069
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-03-01,490.18063
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-04-01,351.34668
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-05-01,320.21289
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-06-01,272.35999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-07-01,254.27742
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-08-01,231.69678
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-09-01,279.83334
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-10-01,267.1355
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-11-01,282.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1996-12-01,342.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-01-01,601.65808
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-02-01,494.25714
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-03-01,362.85806
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-04-01,320.07999
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-05-01,327.0
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-06-01,361.40668
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-07-01,280.44516
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-08-01,248.10323
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-09-01,238.87334
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1997-10-01,280.19354
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-01-01,350.20645
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-02-01,429.37143
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-03-01,531.63226
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-04-01,479.82001
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-05-01,359.31613
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-06-01,328.57333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-07-01,279.56775
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-08-01,291.71613
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-09-01,284.14001
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-10-01,346.21936
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-11-01,312.26001
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1998-12-01,426.70969
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1999-01-01,591.57422
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1999-06-01,291.69333
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1999-07-01,274.23871
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1999-08-01,245.64516
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1999-09-01,260.43332
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1999-10-01,240.65807
63002000,SÃO JOSÉ DO SUCURIU,RIO SUCURIÚ,vazoes,1999-11-01,302.94666
